"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","d_1064","Universal Robots UR 鍗忎綔鏈烘鑷?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_1065","Hudson Robotics Sciclops 寰瓟鏉挎惉杩愭満鍣ㄤ汉","Hudson Robotics","UNKNOWN","","","10","T4_manual_review"
"community","d_1066","Shimadzu RF-5301PC 鑽у厜鍒嗗厜鍏夊害璁?","Shimadzu","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_1068","Ametek Princeton Applied Research VersaSTAT 鐢靛寲瀛﹀伐浣滅珯","Signal Recovery","UNKNOWN","","","10","T4_manual_review"
"community","d_107","Binder VDL 115 瀹夊叏鐪熺┖骞茬嚗绠?","Binder","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","d_1070","Kern PCB 2500 绮惧瘑澶╁钩","Kern","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_108","Parr 4848 鍙嶅簲鍣ㄦ帶鍒跺櫒","Parr Instruments","UNKNOWN","","","2","T4_manual_review"
"community","d_11","Thermo Scientific ThermoFlex 寰幆鍐锋按鏈?","Thermo Fisher","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_110","Biotage TurboVap 姘惞娴撶缉浠?","Biotage","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_12","Binder MK 53 鍔ㄦ€佹皵鍊欑","Binder","MODBUS","modbus","","8","T2m_modbus_probeable"
"community","d_13","Omega iServer DRi/DRE 缃戠粶娓╂箍搴︾洃娴嬪櫒","Omega Engineering","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","d_134","TA Instruments DSC 2500 绀哄樊鎵弿閲忕儹浠?","TA Instruments","UNKNOWN","","","2","T4_manual_review"
"community","d_135","Mettler Toledo DSC 3 绀哄樊鎵弿閲忕儹浠?","Mettler Toledo","UNKNOWN","","","10","T4_manual_review"
"community","d_136","Instron 5943/5944/5969 涓囪兘璇曢獙鏈?","Instron","TCP","socket","stepw","6","T3_network_needs_ext"
"community","d_137","ZwickRoell zwickiLine 涓囪兘璇曢獙鏈?","ZwickRoell","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","d_139","Sartorius Picus 2 鐢靛姩绉绘恫鍣?","Sartorius","TCP","socket","","0","T3_network_needs_ext"
"community","d_14","Prior Scientific ProScan III 澶氳酱鏄惧井闀滄帶鍒跺櫒","Prior Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_140","Integra VOYAGER II 鐢靛姩绉绘恫鍣?","Integra Biosciences","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","d_15","Prior Scientific ProScan 鏄惧井闀滄帶鍒跺櫒","Prior Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_156","A&D GX-K/GF-K 绯诲垪绮惧瘑宸ヤ笟澶╁钩","A&D","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_158","Kern PCB 绯诲垪绮惧瘑澶╁钩","Kern","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_16","ASI MS-2000 XYZ鑷姩鍖栬浇鐗╁彴","ASI","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_165","Tescan MIRA/VEGA 鎵弿鐢靛瓙鏄惧井闀?","Tescan","TCP","socket","","5","T3_network_needs_ext"
"community","d_17","LUDL MAC6000 鏄惧井闀滆嚜鍔ㄥ寲鎺у埗鍣?","LUDL","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","d_172","Andor Shamrock/Kymera 鍏夎氨浠?","Andor","UNKNOWN","","","10","T4_manual_review"
"community","d_173","Acton/Princeton Instruments SpectraPro 2150i 鍏夎氨浠?","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_174","Acton/Princeton Instruments SpectraPro 2300i 鍏夎氨浠?","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_176","KNAUER Smartline Pump 100 绛夊害HPLC娉?","Knauer","UNKNOWN","","V?","7","T4_manual_review"
"community","d_177","Teledyne SSI ReaXus LD Class浣庢浣撶Н鍙屾煴濉濰PLC娉?","SSI","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_178","name","SSI","UNKNOWN","","","5","T4_manual_review"
"community","d_18","Sutter Lambda 10-3 鍏夊婊ゅ厜杞帶鍒跺櫒","Sutter Instrument","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_180","Linkam T96閫氱敤绯荤粺娓╁害鎺у埗鍣?","Linkam Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_181","Linkam TMS94娓╁害鎺у埗鍣?绋嬪簭鍗囨俯浠?","Linkam Scientific","SERIAL","pyserial","S","10","T1_serial_probe_ready"
"community","d_182","Linkam T95绯荤粺娓╁害鎺у埗鍣?","Linkam Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_183","Linkam T96鐑垎鏋愭俯搴︽帶鍒跺櫒","Linkam Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_184","Linkam TMS94鐑垎鏋愭俯搴︽帶鍒跺櫒","Linkam Scientific","SERIAL","pyserial","S","10","T1_serial_probe_ready"
"community","d_185","Linkam T95鐑垎鏋愮郴缁熸俯搴︽帶鍒跺櫒","Linkam Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_186","Keithley 236绮惧瘑婧愯〃","Marconi Instruments","VISA_SCPI","lantz/VISA","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_187","Keithley 4200A-SCS鍗婂浣撳弬鏁板垎鏋愪华","Tektronix","VISA_SCPI","lantz/VISA","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_188","Agilent 4155C鍗婂浣撳弬鏁板垎鏋愪华","Agilent","UNKNOWN","","*IDN?","10","T4_manual_review"
"community","d_189","Keysight B2900绯诲垪绮惧瘑婧愯〃","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_19","Zaber X-ADR130 绾挎€х數鏈烘壂鎻忔樉寰暅鍙?","Zaber","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_190","Keysight N6705A妯″潡鍖栫洿娴佺數婧愬垎鏋愪华","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_193","BK Precision 178x绯诲垪鍙紪绋嬬洿娴佺數婧?","BK Precision","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_194","EA PS 2000B绯诲垪鍙紪绋嬬洿娴佸疄楠屽鐢垫簮","EA Elektro-Automatik","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_195","GW Instek GPP-4323鍥涢€氶亾鍙紪绋嬬洿娴佺數婧?","GW Instek","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_196","HP 4141B鍏€氶亾鐩存祦婧?鐩戞祴鍣?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_197","HP 4142B妯″潡鍖栫洿娴佹簮/鐩戞祴鍣?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_198","HP 4145B鍗婂浣撳弬鏁板垎鏋愪华","Hewlett-Packard","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_199","iseg SHR楂樺帇婧愯〃","iseg Spezialelektronik","TCP","socket","*OPC?","10","T3_network_needs_ext"
"community","d_200","Keysight E3632A 鍙岄噺绋嬬洿娴佺數婧?","Keysight","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_201","Keysight N6705 鐩存祦鍔熺巼鍒嗘瀽浠?","Keysight","TCP","socket","","8","T3_network_needs_ext"
"community","d_202","KORAD KD3005P 鍙紪绋嬬嚎鎬х洿娴佺數婧?","KORAD","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_203","KORAD KWR100绯诲垪 鍙紪绋嬬洿娴佺數婧?","KORAD","SERIAL","pyserial","*IDN%s?","10","T1_serial_probe_ready"
"community","d_204","Manson HCS-3000 鍙紪绋嬬洿娴佺數婧?","Manson","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_205","Rohde & Schwarz HMP4000绯诲垪 澶氶€氶亾鐩存祦鐢垫簮","Rohde & Schwarz","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_206","Rohde & Schwarz NGE100B绯诲垪 鐩存祦鐢垫簮","Rohde & Schwarz","UNKNOWN","","","10","T4_manual_review"
"community","d_208","TDK-Lambda Genesys绯诲垪 鍙紪绋嬬洿娴佺數婧?","TDK Lambda","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_21","Wasatch Photonics WP-785X 鎷夋浖鍏夎氨浠?","Wasatch Photonics","UNKNOWN","","","10","T4_manual_review"
"community","d_210","Hameg HM8118 鍙紪绋婰CR鐢垫ˉ","Rohde & Schwarz","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_211","Keithley 590 CV鍒嗘瀽浠?","Agilent","UNKNOWN","","","10","T4_manual_review"
"community","d_214","Signal Recovery 7265 鍙岀浉DSP閿佺浉鏀惧ぇ鍣?","Signal Recovery","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_215","Signal Recovery 7280 瀹藉甫DSP閿佺浉鏀惧ぇ鍣?","Signal Recovery","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_216","Agilent/Keysight 33600A绯诲垪 Trueform娉㈠舰鍙戠敓鍣?","Keysight","UNKNOWN","","*IDN?","10","T4_manual_review"
"community","d_218","HP/Keysight 8114A 楂樺姛鐜囪剦鍐插彂鐢熷櫒","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_219","Keysight 81150A 鑴夊啿鍑芥暟浠绘剰鍣０鍙戠敓鍣?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_22","Wasatch Photonics WP-532X 鎷夋浖鍏夎氨浠?","Wasatch Photonics","UNKNOWN","","","10","T4_manual_review"
"community","d_220","Red Pitaya STEMlab 125-14 澶氬姛鑳芥祴閲忓钩鍙?","RedPitaya","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_221","Rohde & Schwarz SMB100A 寰尝淇″彿鍙戠敓鍣?","Rohde & Schwarz","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_222","Siglent SDG绯诲垪 鍑芥暟/浠绘剰娉㈠舰鍙戠敓鍣?","Siglent","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_223","Stanford Research Systems DG535 鏁板瓧寤惰繜/鑴夊啿鍙戠敓鍣?","Stanford Research Systems","UNKNOWN","","","10","T4_manual_review"
"community","d_224","Rigol DHO1000绯诲垪 楂樺垎杈ㄧ巼鏁板瓧绀烘尝鍣?","Rigol","TCP","socket","TRIG:STAT?","7","T3_network_needs_ext"
"community","d_225","R&S HMO3004 鏁板瓧绀烘尝鍣?","Rohde & Schwarz","UNKNOWN","","*IDN?","7","T4_manual_review"
"community","d_226","R&S RTx 绯诲垪绀烘尝鍣?","Rohde & Schwarz","TCP","socket","","10","T3_network_needs_ext"
"community","d_227","Keithley 194 楂橀€熺數鍘嬭〃","Tektronix","UNKNOWN","","","8","T4_manual_review"
"community","d_228","Keysight 34401A 6.5浣嶆暟瀛椾竾鐢ㄨ〃","Keysight","SERIAL","pyserial","READ?","0","T1_serial_probe_ready"
"community","d_229","Keysight 34411A 6.5浣嶉珮鎬ц兘鏁板瓧涓囩敤琛?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_23","Ocean Optics QE Pro 楂樼伒鏁忓害鍏夎氨浠?","Ocean Optics","UNKNOWN","","","3","T4_manual_review"
"community","d_230","Keysight 3458A 8.5浣嶆暟瀛椾竾鐢ㄨ〃","Keysight","UNKNOWN","","","7","T4_manual_review"
"community","d_231","Keysight 53200A绯诲垪 閫氱敤棰戠巼璁℃暟鍣?瀹氭椂鍣?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_232","Keysight B2981A 椋炲畨/鐨畨璁?","Keysight","SERIAL","pyserial","*IDN?","0","T1_serial_probe_ready"
"community","d_233","Keithley 2000 6.5浣嶆暟瀛椾竾鐢ㄨ〃","Tektronix","SERIAL","pyserial","*IDN?","8","T1_serial_probe_ready"
"community","d_234","Keithley 2700 涓囩敤琛?鏁版嵁閲囬泦/寮€鍏崇郴缁?","Tektronix","VISA_SCPI","lantz/VISA","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_235","Keithley 3706A 绯荤粺寮€鍏?涓囩敤琛?","Tektronix","TCP","socket","","9","T3_network_needs_ext"
"community","d_236","Keithley 617 鍙紪绋嬮潤鐢佃","Tektronix","UNKNOWN","","","9","T4_manual_review"
"community","d_237","Keithley 6485 鐨畨璁?","Tektronix","SERIAL","pyserial","*IDN?","7","T1_serial_probe_ready"
"community","d_238","Keithley 6487 鐨畨璁?鐢靛帇婧?","Tektronix","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_239","Keithley 740 绯荤粺鎵弿娓╁害璁?","Tektronix","UNKNOWN","","","5","T4_manual_review"
"community","d_24","Ocean Optics USB2000+ 寰瀷鍏夌氦鍏夎氨浠?","Ocean Optics","UNKNOWN","","","8","T4_manual_review"
"community","d_240","Keithley 199 绯荤粺鏁板瓧涓囩敤琛?鎵弿鍣?","Racal-Dana","UNKNOWN","","","7","T4_manual_review"
"community","d_241","Advantest R6552 鏁板瓧涓囩敤琛?","Advantest","UNKNOWN","","MD?","7","T4_manual_review"
"community","d_242","Fluke 8842A 5.5浣嶆暟瀛椾竾鐢ㄨ〃","Fluke","UNKNOWN","","","8","T4_manual_review"
"community","d_243","HP 3457A 鏁板瓧涓囩敤琛?","Keysight","UNKNOWN","","ID?","7","T4_manual_review"
"community","d_244","Rigol DM3000绯诲垪 鏁板瓧涓囩敤琛?","Rigol","TCP","socket","TRIG:STAT?","7","T3_network_needs_ext"
"community","d_245","Solartron 7001 鏁板瓧涓囩敤琛?","Solartron","UNKNOWN","","","7","T4_manual_review"
"community","d_246","Racal-Dana 9015A 寰尝棰戠巼璁?","Racal-Dana","UNKNOWN","","","7","T4_manual_review"
"community","d_247","Datron 1061 鑷姩鏍″噯鏁板瓧涓囩敤琛?","Datron","UNKNOWN","","","7","T4_manual_review"
"community","d_248","R&S NRT 鍔熺巼鍙嶅皠璁?","Rohde & Schwarz","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_249","UNI-T UT61E 鏁板瓧涓囩敤琛?","UNI-T","UNKNOWN","","","3","T4_manual_review"
"community","d_25","Ocean Optics HR4000 楂樺垎杈ㄧ巼鍏夎氨浠?","Ocean Optics","UNKNOWN","","","3","T4_manual_review"
"community","d_252","R&S ZNL 鐭㈤噺缃戠粶鍒嗘瀽浠?","Rohde & Schwarz","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_253","HP 8593E 渚挎惡寮忛璋卞垎鏋愪华","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_254","R&S FPC 棰戣氨鍒嗘瀽浠?","Rohde & Schwarz","VISA_SCPI","lantz/VISA","*IDN?","10","T2_visa_needs_rs232_idn"
"community","d_255","Eurotherm 2200 娓╁害鎺у埗鍣?缂栫▼鍣?","Eurotherm","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_256","Eurotherm 2400 娓╁害鎺у埗鍣?缂栫▼鍣?","Eurotherm","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_257","Eurotherm 3200 娓╁害/杩囩▼鎺у埗鍣?","Eurotherm","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_258","Scientific Instruments Model 9700 浣庢俯娓╁害鎺у埗鍣?","Scientific Instruments","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_259","Lauda Ecoline RE300 浣庢俯鎭掓俯寰幆妲?","Lauda","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_26","Ocean Optics Maya2000 Pro 楂樼伒鏁忓害鍏夎氨浠?","Ocean Optics (Ocean Insight)","UNKNOWN","","","3","T4_manual_review"
"community","d_260","BelektroniG BTC-LAB 鍙板紡娓╁害鎺у埗鍣?","BelektroniG","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_261","CreaPhys RCU001 钂稿彂閫熺巼鎺у埗鍗曞厓","MBRAUN","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_262","Accretech UF200/UF300 鏅跺渾鎺㈤拡鍙?","Accretech","VISA_SCPI","lantz/VISA","B","10","T2_visa_needs_rs232_idn"
"community","d_263","FormFactor Velox 鎺㈤拡鍙版帶鍒惰蒋浠?","FormFactor","UNKNOWN","","","10","T4_manual_review"
"community","d_265","Newport Oriel Cornerstone 260 鍗曡壊浠?","Newport","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_27","Ocean Optics Flame-S 寰瀷鍏夎氨浠?","Ocean Optics (Ocean Insight)","UNKNOWN","","","3","T4_manual_review"
"community","d_270","Newport 1835-C 楂樻€ц兘鍏夊姛鐜囪","Newport","SERIAL","pyserial","*IDN?","3","T1_serial_probe_ready"
"community","d_271","Keysight 8163A 鍏夋尝涓囩敤琛ㄧ郴缁?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_272","Keysight N7744A 鍏夊绔彛鍔熺巼璁?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_273","Keysight N7778C 鍙皟璋愭縺鍏夋簮","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_274","Keysight N7770绯诲垪 鍙皟璋愭縺鍏夋簮","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_275","Keysight 81550A 鍗曟ā鍙彉鍏夎“鍑忓櫒妯″潡","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_276","Keysight 81600B 鍙皟璋愭縺鍏夋簮妯″潡","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_277","Keysight 81900A 鍏夊紑鍏虫ā鍧?","Keysight","TCP","socket","*IDN?","10","T3_network_needs_ext"
"community","d_278","Artifex Engineering OPM150 鍏夊姛鐜囪","Artifex Engineering","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_279","Artifex Engineering TZA500 璺ㄩ樆鏀惧ぇ鍣?","Artifex Engineering","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_28","Ocean HDX 楂樻竻鍏夎氨浠?","Ocean Optics","UNKNOWN","","","3","T4_manual_review"
"community","d_280","Photo Research PR-655 SpectraScan 鍏夎氨杈愬皠璁?","Photo Research","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_281","Konica Minolta CS-100A 浜害鑹插害璁?","Konica Minolta","SERIAL","pyserial","","8","T1b_serial_probe_tbd"
"community","d_286","Inficon SQM-160 钖勮啘娌夌Н鐩戞帶浠?","Inficon","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","d_288","Inficon XTM/2 钖勮啘娌夌Н鐩戞帶浠?","Inficon","VISA_SCPI","lantz/VISA","","6","T2_visa_needs_rs232_idn"
"community","d_289","Sycon STM-100 钖勮啘鍘氬害/閫熺巼鐩戞帶浠?","Inficon","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_29","Ocean Optics NIRQuest 杩戠孩澶栧厜璋变华","Ocean Optics","UNKNOWN","","","3","T4_manual_review"
"community","d_290","JEVATEC JEVAmet VCU 閫氱敤鐪熺┖鎺у埗鍣?","JEVATEC","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_291","PREVAC TM1x 钖勮啘鍘氬害鐩戞帶浠?","PREVAC","UNKNOWN","","","10","T4_manual_review"
"community","d_292","PREVAC TMC13 钖勮啘鍘氬害鐩戞帶鎺у埗鍣?","PREVAC","UNKNOWN","","","10","T4_manual_review"
"community","d_293","Leybold Combivac CM31 鐪熺┖璁℃帶鍒跺櫒","Leybold","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","d_294","Rotrics DexArm 澶氬姛鑳芥闈㈡満姊拌噦","Rotrics","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_295","Kern 572 绮惧瘑澶╁钩","Kern","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
